Action,Property Name,Airtable ID,Check-in,Check-out,Entry Type,UID,Source,Status,Last Updated,Has HCP Job
DROP,Mayes [] 2824 N 82nd St Scottsdale,42632,2025-06-21,2025-06-22,Reservation,4bcbb8da-2465-46e2-ac04-ae15df8190c6_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-19T22:04:42.347Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42609,2025-06-21,2025-06-22,Reservation,510a4cc3-89d4-4104-bbae-d6215a016606_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-19T21:04:35.071Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42586,2025-06-21,2025-06-22,Reservation,6e690195-d9f3-4026-817e-63c2774d50b2_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-19T20:04:14.830Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42444,2025-06-21,2025-06-22,Reservation,d230cad2-6be9-499d-8730-8d90fcb03a4e_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-19T19:06:56.367Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42425,2025-06-21,2025-06-22,Reservation,9f3ca658-819e-4e9d-8899-13061cb9e63c_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-19T18:06:55.314Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42293,2025-06-21,2025-06-22,Reservation,b03bce2d-1abb-47ab-9fc4-2f52ca757c58_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-19T18:06:55.315Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42221,2025-06-21,2025-06-22,Reservation,60636ced-702f-4d67-8bec-84dc60d9dcc7_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-19T18:06:55.313Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42171,2025-06-21,2025-06-22,Reservation,544bd9b7-f426-4e54-8cf4-1d425fd744b3_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-19T18:06:55.313Z,Yes
KEEP,Mayes [] 2824 N 82nd St Scottsdale,40912,2025-07-03,2025-07-04,Block,071cc26c-543a-4cec-8338-cb29f4e8a8f6_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-18T06:02:56.000Z,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43838,2025-07-03,2025-07-04,Block,237e56a9-5bf1-405d-a65f-3f0cf09a3401_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43814,2025-07-03,2025-07-04,Block,cceed6c6-84e1-4d7a-8e11-c787766e2df9_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43788,2025-07-03,2025-07-04,Block,a8ce90c2-7763-4dc0-9842-700d22f7af81_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43762,2025-07-03,2025-07-04,Block,14e25a15-296f-4fc8-981f-110b55c56aee_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43739,2025-07-03,2025-07-04,Block,16db844b-efed-4fa9-b884-07a03386ee72_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43716,2025-07-03,2025-07-04,Block,390d2b6d-07da-4766-8dd5-d3bdf47f6b6f_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43690,2025-07-03,2025-07-04,Block,a428d731-b2ff-418e-bcf8-fe36f0ebbc67_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43667,2025-07-03,2025-07-04,Block,3d2772d8-b2b0-49db-b657-aae5d1f24cef_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43635,2025-07-03,2025-07-04,Block,3d34e229-b596-489d-8b4f-acc0a7764015_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43611,2025-07-03,2025-07-04,Block,9bc31cdf-d240-45ef-8398-2a2644cf0a65_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43588,2025-07-03,2025-07-04,Block,a76188cf-6cbf-4aec-b872-6f97913dc8d7_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43565,2025-07-03,2025-07-04,Block,99e05a67-27e4-4637-9b69-d61255c3f133_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43541,2025-07-03,2025-07-04,Block,699b89ff-35a6-4f68-bc34-9eeace6de7f1_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43519,2025-07-03,2025-07-04,Block,83e503d6-56b1-4f0e-947e-4aa99171eed4_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43496,2025-07-03,2025-07-04,Block,8697856d-9f24-4131-8ace-5f57ffe6eb13_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43451,2025-07-03,2025-07-04,Block,64b4b74d-1d71-41ec-b329-bd5a3392257f_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43424,2025-07-03,2025-07-04,Block,d8cf08a6-6dbf-4052-9604-293204360283_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43401,2025-07-03,2025-07-04,Block,7203cc07-d572-41d5-af36-189a840a43df_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43378,2025-07-03,2025-07-04,Block,7d784efc-f1d4-48c1-b60f-492dfd2a17aa_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43354,2025-07-03,2025-07-04,Block,9f3666a7-7968-4707-ba83-11a4a492bd93_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43332,2025-07-03,2025-07-04,Block,732fe284-a0c8-4680-bdbc-df6474def9ef_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43307,2025-07-03,2025-07-04,Block,e8458a3b-29c6-4e66-8af9-d9fae89c0930_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43286,2025-07-03,2025-07-04,Block,716bde5d-e9f3-4d39-9249-99248cbe299c_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43263,2025-07-03,2025-07-04,Block,96826971-61cc-4e08-9162-627a1dbdda71_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43242,2025-07-03,2025-07-04,Block,6c5d58b0-b845-4b71-a705-6cf75ea8899c_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43221,2025-07-03,2025-07-04,Block,49632468-98f4-43bb-8b56-5f8b495b335d_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43200,2025-07-03,2025-07-04,Block,0dcb5383-25d2-4437-b1a8-838a13935b86_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43179,2025-07-03,2025-07-04,Block,42e82b41-f42a-403d-9348-a3593be53fa5_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43158,2025-07-03,2025-07-04,Block,37dd81e9-d7e5-4a7d-873a-c53d2a428f3c_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43136,2025-07-03,2025-07-04,Block,11fe223d-8ff1-4ef1-bde3-2881ea1a2197_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43110,2025-07-03,2025-07-04,Block,2b4f499c-4ff8-4902-97b0-e721db6f21a8_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43090,2025-07-03,2025-07-04,Block,ec179ec5-25c0-43d4-aa63-bde3c0168bea_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43069,2025-07-03,2025-07-04,Block,8a59579b-3f20-4327-becc-91fd758d4331_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43052,2025-07-03,2025-07-04,Block,6db0e2a7-c108-43be-80a6-202116e60e13_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43036,2025-07-03,2025-07-04,Block,a657e52e-4d03-4525-ac95-45ed8cc833a0_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43024,2025-07-03,2025-07-04,Block,74a4fed5-897d-4932-a434-80dc2e9ad72b_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,43012,2025-07-03,2025-07-04,Block,d8586435-99ed-4fe2-9f4f-51a9793e4364_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42996,2025-07-03,2025-07-04,Block,e72521a4-8318-4d04-a21e-89489a7aa774_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42981,2025-07-03,2025-07-04,Block,364bc331-0ab8-4b6e-8c2a-5e47a1912e58_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42969,2025-07-03,2025-07-04,Block,cf5f77a6-5396-4cb8-8ab6-4a0cf88b07fe_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42955,2025-07-03,2025-07-04,Block,5064a991-af15-4cb1-becb-2c7931abde65_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42943,2025-07-03,2025-07-04,Block,6f7dc394-4b2a-402d-bc24-4de0605b8228_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42924,2025-07-03,2025-07-04,Block,7a2756d2-b626-430c-b111-df3c57907da2_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42896,2025-07-03,2025-07-04,Block,a5593694-7c22-4c8b-bc52-4eb65a8cdc9f_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42871,2025-07-03,2025-07-04,Block,da0ec035-401d-4a50-91d3-347196a35584_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42849,2025-07-03,2025-07-04,Block,34945eff-2d4b-4cb0-b0e0-ec24fddd0b95_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42828,2025-07-03,2025-07-04,Block,d5e4d4cd-1070-48c3-8bab-f85a3d871336_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42807,2025-07-03,2025-07-04,Block,8f9f6cc6-cd5c-4d06-ad4a-b9d3220a3345_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42786,2025-07-03,2025-07-04,Block,0b1f4222-0563-4934-a945-54f4ac6ca05c_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42763,2025-07-03,2025-07-04,Block,b6bff149-c2a3-4482-b42a-79b403f840e6_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42746,2025-07-03,2025-07-04,Block,f77886dc-e847-4700-8403-d7e9f84c3e21_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42725,2025-07-03,2025-07-04,Block,ad9c1745-313a-4c03-afae-ac7ddc9da7c5_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42682,2025-07-03,2025-07-04,Block,79b2e434-83cd-4a38-978d-3452eba15712_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42657,2025-07-03,2025-07-04,Block,e93d5a68-b327-4fad-9cf1-08da38f3cb58_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42635,2025-07-03,2025-07-04,Block,e07d4b0b-2a6d-470a-83aa-12aae0dfde35_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42612,2025-07-03,2025-07-04,Block,763a934e-0e33-457c-a5d5-1dc56af668e8_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42589,2025-07-03,2025-07-04,Block,281858a9-27c1-4b72-b0ff-b1c21bc9906d_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42447,2025-07-03,2025-07-04,Block,5a00605e-8674-484c-9807-2080a3304eaf_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42428,2025-07-03,2025-07-04,Block,65d1183a-9c59-4241-8671-7c256cb2cebb_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42296,2025-07-03,2025-07-04,Block,3ffb6870-a425-42d3-a6c8-45a6f95c29e6_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42224,2025-07-03,2025-07-04,Block,2b0d6ec9-cbdc-4f7c-8901-7d81ae2c8f8b_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
DROP,Mayes [] 2824 N 82nd St Scottsdale,42174,2025-07-03,2025-07-04,Block,4c0f2d2e-980a-4d6d-aa88-a6805d0c0d83_recRQSv5kFaVKAXdj,Lodgify,New,Unknown,No
KEEP,Mayes [] 2824 N 82nd St Scottsdale,40905,2025-06-27,2025-06-28,Reservation,7c6f57ce-e1f5-4d87-93f2-a083e852c174_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-18T06:02:54.000Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43836,2025-06-27,2025-06-28,Reservation,0f7eb18c-c8cf-4c10-a214-5f92951f1b7d_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T15:04:48.843Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43812,2025-06-27,2025-06-28,Reservation,f8e149a0-5ab2-4f73-8115-c29e2f5046f5_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T14:05:09.868Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43786,2025-06-27,2025-06-28,Reservation,53e5e4c1-d48a-4710-abb0-ad2acc9836b9_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T13:04:39.137Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43760,2025-06-27,2025-06-28,Reservation,1a4b848d-b922-436d-9a62-e348c634cbac_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T12:05:44.303Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43737,2025-06-27,2025-06-28,Reservation,54a63b3a-8fcd-4d28-b115-aea4fa8ad114_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T11:04:54.364Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43714,2025-06-27,2025-06-28,Reservation,528114ad-aa6c-414c-911e-f14d7b1e760d_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T10:05:31.986Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43688,2025-06-27,2025-06-28,Reservation,20fe6c34-d41d-4b86-a74c-a73eb36eb41a_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T09:04:31.594Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43665,2025-06-27,2025-06-28,Reservation,480cebcd-c954-4feb-8d7c-19cd0d027272_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T08:06:02.020Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43633,2025-06-27,2025-06-28,Reservation,14aad61f-e8da-4e3d-a6e6-092344acbd22_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T07:04:47.041Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43609,2025-06-27,2025-06-28,Reservation,ff629ff0-52b1-43a9-8dff-bbb689b27a4e_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T06:04:49.167Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43586,2025-06-27,2025-06-28,Reservation,bf3a4bcc-71ff-47aa-9fe8-e85e731f2fd1_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T05:04:35.090Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43563,2025-06-27,2025-06-28,Reservation,b4d76bb0-43e9-4ca1-b35f-31c01f6ffae1_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T04:04:35.097Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43539,2025-06-27,2025-06-28,Reservation,0367608d-ac8a-4c07-9ce8-918347b1afb5_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T03:04:20.813Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43517,2025-06-27,2025-06-28,Reservation,63e76fe7-a1df-451e-87c2-1ebd65be3298_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T02:04:50.581Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43494,2025-06-27,2025-06-28,Reservation,8e34c62a-5809-4b06-b721-7981507f89b7_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T01:05:06.145Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43449,2025-06-27,2025-06-28,Reservation,757487c1-a767-4e11-85c9-6786e38d4f7c_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-21T00:05:00.019Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43422,2025-06-27,2025-06-28,Reservation,814b294d-2c0a-4d8a-8e1a-fc3746a67dc0_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T23:04:17.528Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43399,2025-06-27,2025-06-28,Reservation,ff53d145-e298-4af7-81c8-9369c1bee5a8_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T22:04:35.268Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43376,2025-06-27,2025-06-28,Reservation,77ae35aa-8b65-487e-807e-427de93cc6c8_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T21:04:44.225Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43352,2025-06-27,2025-06-28,Reservation,80756f26-0d75-4e9a-aa52-1dec1aa5c1d3_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T20:04:26.313Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43330,2025-06-27,2025-06-28,Reservation,a9503f9a-f2b9-48cd-9415-ac961384f225_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T19:04:27.815Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43305,2025-06-27,2025-06-28,Reservation,0d678e27-28e8-49a8-8d53-8e8b31252ec1_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T18:04:14.767Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43284,2025-06-27,2025-06-28,Reservation,56a3d1f0-b4bb-4e12-8028-c0525432b8aa_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T17:04:11.305Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43261,2025-06-27,2025-06-28,Reservation,0ae0967a-ca67-4f36-bcb8-84a4b30b88fd_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T16:04:37.070Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43240,2025-06-27,2025-06-28,Reservation,31d85153-203a-4e51-9e90-015a75fcbb50_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T15:04:16.796Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43219,2025-06-27,2025-06-28,Reservation,cb359448-bba0-41c7-958a-16ce5a06a533_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T14:04:32.704Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43198,2025-06-27,2025-06-28,Reservation,582dd5a8-62aa-4de4-a5a9-e19848e99477_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T13:04:20.627Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43177,2025-06-27,2025-06-28,Reservation,2ae0ae2d-bcb0-48d5-ae91-15c45d211a75_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T12:04:58.174Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43156,2025-06-27,2025-06-28,Reservation,d9d0b5f8-846a-4480-ace8-b59da36593e6_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T11:04:49.675Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43134,2025-06-27,2025-06-28,Reservation,6ff9885d-d7fa-436d-b5d4-f1a97260ce23_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T10:04:29.437Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43108,2025-06-27,2025-06-28,Reservation,bb71fdda-d181-438f-840b-21a302e57295_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T09:05:00.795Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43088,2025-06-27,2025-06-28,Reservation,ff1178a3-3401-483d-b78e-67b0808caafd_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T09:05:00.799Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43067,2025-06-27,2025-06-28,Reservation,4ffedf8d-e474-4b33-8dd9-b7b89bb4f5b7_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T09:05:00.797Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43050,2025-06-27,2025-06-28,Reservation,00f01dff-f64b-422a-b02f-eccbcc7be8a1_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.963Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43034,2025-06-27,2025-06-28,Reservation,1b28284f-1c28-4b17-abcc-64287f6ca457_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.957Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43022,2025-06-27,2025-06-28,Reservation,f1b18111-3fa6-4b20-95fa-06cc862402a1_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.954Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,43010,2025-06-27,2025-06-28,Reservation,e1fd45b1-eaa9-428b-a9fa-0c133a7a9922_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.960Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42994,2025-06-27,2025-06-28,Reservation,2bd24d7f-5510-414e-b94a-fcbde686af2c_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.956Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42979,2025-06-27,2025-06-28,Reservation,3739730a-42cc-4b9b-8416-dae3fb989335_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.949Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42967,2025-06-27,2025-06-28,Reservation,da246940-cbb9-4220-8221-2dfeb8c8e558_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.963Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42953,2025-06-27,2025-06-28,Reservation,fe7d89c0-6096-4334-acee-c891658c553c_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.956Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42941,2025-06-27,2025-06-28,Reservation,2f7bf5d8-5d47-4376-92ca-3e42a85ce8c9_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.962Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42922,2025-06-27,2025-06-28,Reservation,5c551192-ac76-42d3-8f5b-0c93666fc91a_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T08:04:00.961Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42894,2025-06-27,2025-06-28,Reservation,b38ca6f1-909c-40be-91ad-871bf133d10a_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T07:04:45.822Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42869,2025-06-27,2025-06-28,Reservation,f91ed2ba-9b00-4855-b859-c5cb0e0845ee_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T06:04:33.937Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42847,2025-06-27,2025-06-28,Reservation,5fc30174-bbfa-4f6a-8ceb-c09864d329bb_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T05:04:34.139Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42826,2025-06-27,2025-06-28,Reservation,bbd08665-7e52-4ed6-8346-a68b021dcd43_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T04:04:48.425Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42805,2025-06-27,2025-06-28,Reservation,245bbc17-26ae-4548-bb84-22530ddf6f6a_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T03:04:43.129Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42784,2025-06-27,2025-06-28,Reservation,e56cdcf8-2fca-4fca-bf81-f260b598e41f_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T02:04:25.644Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42761,2025-06-27,2025-06-28,Reservation,dee2fa38-057e-47e7-8226-549979b2aa74_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T01:04:47.142Z,Yes
DROP,Mayes [] 2824 N 82nd St Scottsdale,42744,2025-06-27,2025-06-28,Reservation,5e30480b-2ded-4fb3-a707-eaa52faf85ba_recRQSv5kFaVKAXdj,Lodgify,New,2025-07-20T01:04:47.143Z,Yes
