Record ID,Action,Reservation UID,Property ID,Check-in Date,Check-out Date,Entry Type,Entry Source,Status,Last Updated,Full Record JSON
recXmWxqey1HQCs71,MARK_AS_OLD,df9af568-771f-4904-8e72-183e30fc2d28_recMAXXW1B2qKslRC,recMAXXW1B2qKslRC,2025-06-13,2025-06-16,Reservation,VRBO,New,2025-06-10T09:08:23.000Z,"{""id"": ""recXmWxqey1HQCs71"", ""createdTime"": ""2025-06-10T09:08:24.000Z"", ""fields"": {""Check-in Date"": ""2025-06-13"", ""Check-out Date"": ""2025-06-16"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:23.000Z"", ""Reservation UID"": ""df9af568-771f-4904-8e72-183e30fc2d28_recMAXXW1B2qKslRC"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recMAXXW1B2qKslRC""]}}"
recPU0mrtWzkXuOFI,MARK_AS_OLD,9019c6b3-0221-47dc-b09d-e15a4c3c7b2c_recwtSWdmnWlDVZVj,recwtSWdmnWlDVZVj,2025-05-22,2025-05-25,Block,VRBO,New,2025-06-10T09:08:00.000Z,"{""id"": ""recPU0mrtWzkXuOFI"", ""createdTime"": ""2025-06-10T09:08:01.000Z"", ""fields"": {""Check-in Date"": ""2025-05-22"", ""Check-out Date"": ""2025-05-25"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:00.000Z"", ""Reservation UID"": ""9019c6b3-0221-47dc-b09d-e15a4c3c7b2c_recwtSWdmnWlDVZVj"", ""Entry Type"": ""Block"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recwtSWdmnWlDVZVj""]}}"
recin3svv4KQPSnMZ,MARK_AS_OLD,29b4a35e-e8b6-4396-a220-3dcf2b56db45_recemMGn3KhYJW07M,recemMGn3KhYJW07M,2025-06-21,2025-06-28,Block,VRBO,New,2025-06-10T09:08:57.000Z,"{""id"": ""recin3svv4KQPSnMZ"", ""createdTime"": ""2025-06-10T09:09:00.000Z"", ""fields"": {""Check-in Date"": ""2025-06-21"", ""Check-out Date"": ""2025-06-28"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:57.000Z"", ""Reservation UID"": ""29b4a35e-e8b6-4396-a220-3dcf2b56db45_recemMGn3KhYJW07M"", ""Entry Type"": ""Block"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recemMGn3KhYJW07M""]}}"
recqNcvaBUGZCx2Wp,MARK_AS_OLD,19d147dc-87fc-47ce-afb7-6f01d019716e_recstRBXK5pBnHcOl,recstRBXK5pBnHcOl,2025-05-26,2025-06-09,Reservation,VRBO,New,2025-06-10T09:09:04.000Z,"{""id"": ""recqNcvaBUGZCx2Wp"", ""createdTime"": ""2025-06-10T09:09:06.000Z"", ""fields"": {""Check-in Date"": ""2025-05-26"", ""Check-out Date"": ""2025-06-09"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:09:04.000Z"", ""Reservation UID"": ""19d147dc-87fc-47ce-afb7-6f01d019716e_recstRBXK5pBnHcOl"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recstRBXK5pBnHcOl""]}}"
recREpWgPRbZ6Dch0,MARK_AS_OLD,ac7138f8-64fe-4a43-bef7-5bf9afbdae47@reservations.hospitable.com_recAFmUTZ3rXFuezS,recAFmUTZ3rXFuezS,2025-05-30,2025-06-07,Reservation,Hospitable,New,2025-06-10T09:08:47.000Z,"{""id"": ""recREpWgPRbZ6Dch0"", ""createdTime"": ""2025-06-10T09:08:49.000Z"", ""fields"": {""Check-in Date"": ""2025-05-30"", ""Check-out Date"": ""2025-06-07"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:47.000Z"", ""Reservation UID"": ""ac7138f8-64fe-4a43-bef7-5bf9afbdae47@reservations.hospitable.com_recAFmUTZ3rXFuezS"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Hospitable"", ""Property ID"": [""recAFmUTZ3rXFuezS""]}}"
recnFh8qgwhXlhC76,MARK_AS_OLD,40533a0f-a73d-49fc-bb0a-abeabb992796_recDTmHLOQnYCVm4J,recDTmHLOQnYCVm4J,2025-05-15,2025-05-18,Reservation,VRBO,New,2025-06-10T09:09:12.000Z,"{""id"": ""recnFh8qgwhXlhC76"", ""createdTime"": ""2025-06-10T09:09:13.000Z"", ""fields"": {""Check-in Date"": ""2025-05-15"", ""Check-out Date"": ""2025-05-18"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:09:12.000Z"", ""Reservation UID"": ""40533a0f-a73d-49fc-bb0a-abeabb992796_recDTmHLOQnYCVm4J"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recDTmHLOQnYCVm4J""]}}"
recby7YrNxgB1omoa,MARK_AS_OLD,5df81ffc-0829-42e3-9f76-86a6591a0000_recRQSv5kFaVKAXdj,recRQSv5kFaVKAXdj,2025-07-04,2025-07-05,Reservation,Lodgify,New,2025-07-17T07:03:24.000Z,"{""id"": ""recby7YrNxgB1omoa"", ""createdTime"": ""2025-07-17T07:03:26.000Z"", ""fields"": {""Check-in Date"": ""2025-07-04"", ""Check-out Date"": ""2025-07-05"", ""Status"": ""New"", ""Last Updated"": ""2025-07-17T07:03:24.000Z"", ""Reservation UID"": ""5df81ffc-0829-42e3-9f76-86a6591a0000_recRQSv5kFaVKAXdj"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Lodgify"", ""Property ID"": [""recRQSv5kFaVKAXdj""]}}"
recqodTr4LcOmzxcN,MARK_AS_OLD,74746cc6-b9e5-4a33-97bf-b487f6eebd7f_rec2bdcf28lO7YAHU,rec2bdcf28lO7YAHU,2025-05-14,2025-05-18,Reservation,VRBO,New,2025-06-10T09:08:08.000Z,"{""id"": ""recqodTr4LcOmzxcN"", ""createdTime"": ""2025-06-10T09:08:10.000Z"", ""fields"": {""Check-in Date"": ""2025-05-14"", ""Check-out Date"": ""2025-05-18"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:08.000Z"", ""Reservation UID"": ""74746cc6-b9e5-4a33-97bf-b487f6eebd7f_rec2bdcf28lO7YAHU"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""VRBO"", ""Property ID"": [""rec2bdcf28lO7YAHU""]}}"
reccNvyUGu7pbSgz2,MARK_AS_OLD,954dc7ae-ea8f-4786-b0dc-7716fc41be93_recMAXXW1B2qKslRC,recMAXXW1B2qKslRC,2025-05-17,2025-05-20,Reservation,VRBO,New,2025-06-10T09:08:21.000Z,"{""id"": ""reccNvyUGu7pbSgz2"", ""createdTime"": ""2025-06-10T09:08:22.000Z"", ""fields"": {""Check-in Date"": ""2025-05-17"", ""Check-out Date"": ""2025-05-20"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:21.000Z"", ""Reservation UID"": ""954dc7ae-ea8f-4786-b0dc-7716fc41be93_recMAXXW1B2qKslRC"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recMAXXW1B2qKslRC""]}}"
recTPV0I2nyVB9jlO,MARK_AS_OLD,01459745-b51b-49b4-bc08-72c5f2a8ea39_recVu3YtfTaoK3siK,recVu3YtfTaoK3siK,2025-06-17,2025-06-20,Block,VRBO,New,2025-06-17T19:02:44.000Z,"{""id"": ""recTPV0I2nyVB9jlO"", ""createdTime"": ""2025-06-17T19:03:26.000Z"", ""fields"": {""Check-in Date"": ""2025-06-17"", ""Check-out Date"": ""2025-06-20"", ""Status"": ""New"", ""Last Updated"": ""2025-06-17T19:02:44.000Z"", ""Reservation UID"": ""01459745-b51b-49b4-bc08-72c5f2a8ea39_recVu3YtfTaoK3siK"", ""Entry Type"": ""Block"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recVu3YtfTaoK3siK""]}}"
recTSlhidHGFfTo1d,MARK_AS_OLD,ddd94175-0311-4234-97d2-5a999fc0c0da_rec4XOpMrs82Dm8EV,rec4XOpMrs82Dm8EV,2025-05-26,2025-05-31,Reservation,VRBO,New,2025-06-10T09:08:44.000Z,"{""id"": ""recTSlhidHGFfTo1d"", ""createdTime"": ""2025-06-10T09:08:44.000Z"", ""fields"": {""Check-in Date"": ""2025-05-26"", ""Check-out Date"": ""2025-05-31"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:44.000Z"", ""Reservation UID"": ""ddd94175-0311-4234-97d2-5a999fc0c0da_rec4XOpMrs82Dm8EV"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""VRBO"", ""Property ID"": [""rec4XOpMrs82Dm8EV""]}}"
recszBdKhZF4gE0Qf,MARK_AS_OLD,0333d3c4-87e5-4c7a-a4d9-87b7bbbc7e72@reservations.hospitable.com_recrVNJMKAhroDwbp,recrVNJMKAhroDwbp,2025-05-12,2025-05-15,Reservation,Hospitable,New,2025-06-10T09:08:25.000Z,"{""id"": ""recszBdKhZF4gE0Qf"", ""createdTime"": ""2025-06-10T09:08:27.000Z"", ""fields"": {""Check-in Date"": ""2025-05-12"", ""Check-out Date"": ""2025-05-15"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:25.000Z"", ""Reservation UID"": ""0333d3c4-87e5-4c7a-a4d9-87b7bbbc7e72@reservations.hospitable.com_recrVNJMKAhroDwbp"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Hospitable"", ""Property ID"": [""recrVNJMKAhroDwbp""]}}"
recUOlPurdhvTE2p8,MARK_AS_OLD,150efa2b-f175-425d-a71b-0c8deeca64f6_reckybCZIVOerPTpp,reckybCZIVOerPTpp,2025-06-03,2025-06-04,Block,VRBO,New,2025-06-10T09:08:25.000Z,"{""id"": ""recUOlPurdhvTE2p8"", ""createdTime"": ""2025-06-10T09:08:27.000Z"", ""fields"": {""Check-in Date"": ""2025-06-03"", ""Check-out Date"": ""2025-06-04"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:25.000Z"", ""Reservation UID"": ""150efa2b-f175-425d-a71b-0c8deeca64f6_reckybCZIVOerPTpp"", ""Entry Type"": ""Block"", ""Entry Source"": ""VRBO"", ""Property ID"": [""reckybCZIVOerPTpp""]}}"
recVYVuUh7Kbh4YQN,MARK_AS_OLD,e6ff99af-166c-4b0a-adeb-05c50a3093a2_recRQSv5kFaVKAXdj,recRQSv5kFaVKAXdj,2025-06-28,2025-06-29,Reservation,Lodgify,New,2025-07-17T07:03:24.000Z,"{""id"": ""recVYVuUh7Kbh4YQN"", ""createdTime"": ""2025-07-17T07:03:26.000Z"", ""fields"": {""Check-in Date"": ""2025-06-28"", ""Check-out Date"": ""2025-06-29"", ""Status"": ""New"", ""Last Updated"": ""2025-07-17T07:03:24.000Z"", ""Reservation UID"": ""e6ff99af-166c-4b0a-adeb-05c50a3093a2_recRQSv5kFaVKAXdj"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Lodgify"", ""Property ID"": [""recRQSv5kFaVKAXdj""]}}"
recVv6FW43QQYtTsn,MARK_AS_OLD,3d83e028-d954-429e-8c03-0d18e9197ef7_recRQSv5kFaVKAXdj,recRQSv5kFaVKAXdj,2025-06-13,2025-06-15,Reservation,Lodgify,New,2025-07-17T07:03:22.000Z,"{""id"": ""recVv6FW43QQYtTsn"", ""createdTime"": ""2025-07-17T07:03:26.000Z"", ""fields"": {""Check-in Date"": ""2025-06-13"", ""Check-out Date"": ""2025-06-15"", ""Status"": ""New"", ""Last Updated"": ""2025-07-17T07:03:22.000Z"", ""Reservation UID"": ""3d83e028-d954-429e-8c03-0d18e9197ef7_recRQSv5kFaVKAXdj"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Lodgify"", ""Property ID"": [""recRQSv5kFaVKAXdj""]}}"
recZ9kXe6OMVDJZhC,MARK_AS_OLD,7f662ec65913-5e5bc90909b28b108ad0fa90e676d9cf@airbnb.com_rec4KSAeJxov5KlKr,rec4KSAeJxov5KlKr,2025-07-09,2025-07-10,Block,Airbnb,New,2025-07-10T03:02:57.000Z,"{""id"": ""recZ9kXe6OMVDJZhC"", ""createdTime"": ""2025-07-10T03:03:13.000Z"", ""fields"": {""Check-in Date"": ""2025-07-09"", ""Check-out Date"": ""2025-07-10"", ""Status"": ""New"", ""Last Updated"": ""2025-07-10T03:02:57.000Z"", ""Reservation UID"": ""7f662ec65913-5e5bc90909b28b108ad0fa90e676d9cf@airbnb.com_rec4KSAeJxov5KlKr"", ""Entry Type"": ""Block"", ""Entry Source"": ""Airbnb"", ""Property ID"": [""rec4KSAeJxov5KlKr""]}}"
recXgrpbuSzz1jrFx,MARK_AS_OLD,42db2122-bd27-4bb1-8edd-afff16712e6a_recMAXXW1B2qKslRC,recMAXXW1B2qKslRC,2025-10-02,2025-10-05,Reservation,VRBO,New,2025-07-17T08:35:00.000Z,"{""id"": ""recXgrpbuSzz1jrFx"", ""createdTime"": ""2025-07-13T19:02:57.000Z"", ""fields"": {""Check-in Date"": ""2025-10-02"", ""Check-out Date"": ""2025-10-05"", ""Status"": ""New"", ""Last Updated"": ""2025-07-17T08:35:00.000Z"", ""Reservation UID"": ""42db2122-bd27-4bb1-8edd-afff16712e6a_recMAXXW1B2qKslRC"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recMAXXW1B2qKslRC""]}}"
recXpsT6gdluIjkKJ,MARK_AS_OLD,4853c5b8-d4c3-4249-855c-499aba51235e_recy4abSLmrlENG44,recy4abSLmrlENG44,2025-06-28,2025-06-29,Reservation,VRBO,New,2025-06-10T09:07:45.000Z,"{""id"": ""recXpsT6gdluIjkKJ"", ""createdTime"": ""2025-06-10T09:07:47.000Z"", ""fields"": {""Check-in Date"": ""2025-06-28"", ""Check-out Date"": ""2025-06-29"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:07:45.000Z"", ""Reservation UID"": ""4853c5b8-d4c3-4249-855c-499aba51235e_recy4abSLmrlENG44"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recy4abSLmrlENG44""]}}"
recpzJFtOULFVZCCf,MARK_AS_OLD,3ebe589a-4d82-478c-9a06-b479de6fed29@reservations.hospitable.com_recLEYnfenqDvxAQk,recLEYnfenqDvxAQk,2025-06-04,2025-06-08,Reservation,Hospitable,New,2025-07-11T19:12:08.000Z,"{""id"": ""recpzJFtOULFVZCCf"", ""createdTime"": ""2025-07-11T19:12:09.000Z"", ""fields"": {""Check-in Date"": ""2025-06-04"", ""Check-out Date"": ""2025-06-08"", ""Status"": ""New"", ""Last Updated"": ""2025-07-11T19:12:08.000Z"", ""Reservation UID"": ""3ebe589a-4d82-478c-9a06-b479de6fed29@reservations.hospitable.com_recLEYnfenqDvxAQk"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Hospitable"", ""Property ID"": [""recLEYnfenqDvxAQk""]}}"
recXuXCh99ZT7RW33,MARK_AS_OLD,7fb1ce21-a600-45e6-b297-47372d5be3ef@reservations.hospitable.com_recLEYnfenqDvxAQk,recLEYnfenqDvxAQk,2025-05-14,2025-05-18,Reservation,Hospitable,New,2025-07-11T19:12:11.000Z,"{""id"": ""recXuXCh99ZT7RW33"", ""createdTime"": ""2025-07-11T19:12:11.000Z"", ""fields"": {""Check-in Date"": ""2025-05-14"", ""Check-out Date"": ""2025-05-18"", ""Status"": ""New"", ""Last Updated"": ""2025-07-11T19:12:11.000Z"", ""Reservation UID"": ""7fb1ce21-a600-45e6-b297-47372d5be3ef@reservations.hospitable.com_recLEYnfenqDvxAQk"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Hospitable"", ""Property ID"": [""recLEYnfenqDvxAQk""]}}"
recZrQKsBL8GidTO0,MARK_AS_OLD,b523f5f0-f677-410e-aa4e-9eb0e2ff8dc0_recrVNJMKAhroDwbp,recrVNJMKAhroDwbp,2025-05-12,2025-05-15,Block,VRBO,New,2025-06-10T09:07:40.000Z,"{""id"": ""recZrQKsBL8GidTO0"", ""createdTime"": ""2025-06-10T09:07:41.000Z"", ""fields"": {""Check-in Date"": ""2025-05-12"", ""Check-out Date"": ""2025-05-15"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:07:40.000Z"", ""Reservation UID"": ""b523f5f0-f677-410e-aa4e-9eb0e2ff8dc0_recrVNJMKAhroDwbp"", ""Entry Type"": ""Block"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recrVNJMKAhroDwbp""]}}"
recaEkGNJpreRlS7V,MARK_AS_OLD,1418fb94e984-df97e1cf0984a6c6933be4381d0a1940@airbnb.com_recrVNJMKAhroDwbp,recrVNJMKAhroDwbp,2025-07-17,2025-07-21,Reservation,Airbnb,New,2025-07-11T11:04:07.000Z,"{""id"": ""recaEkGNJpreRlS7V"", ""createdTime"": ""2025-07-11T11:04:09.000Z"", ""fields"": {""Check-in Date"": ""2025-07-17"", ""Check-out Date"": ""2025-07-21"", ""Status"": ""New"", ""Last Updated"": ""2025-07-11T11:04:07.000Z"", ""Reservation UID"": ""1418fb94e984-df97e1cf0984a6c6933be4381d0a1940@airbnb.com_recrVNJMKAhroDwbp"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Airbnb"", ""Property ID"": [""recrVNJMKAhroDwbp""]}}"
rece8oR8IYDJYMlWR,MARK_AS_OLD,6aac24d3-7f05-44d9-b7ed-f886b19e4cdb_recMAXXW1B2qKslRC,recMAXXW1B2qKslRC,2025-06-18,2025-06-25,Reservation,VRBO,New,2025-06-10T09:08:21.000Z,"{""id"": ""rece8oR8IYDJYMlWR"", ""createdTime"": ""2025-06-10T09:08:24.000Z"", ""fields"": {""Check-in Date"": ""2025-06-18"", ""Check-out Date"": ""2025-06-25"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:21.000Z"", ""Reservation UID"": ""6aac24d3-7f05-44d9-b7ed-f886b19e4cdb_recMAXXW1B2qKslRC"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recMAXXW1B2qKslRC""]}}"
recrqtSxUpkkNea8J,MARK_AS_OLD,e111fbb2-445b-4d8c-b619-52173c7db92c_recrVNJMKAhroDwbp,recrVNJMKAhroDwbp,2025-07-03,2025-07-08,Block,VRBO,New,2025-07-11T19:04:30.000Z,"{""id"": ""recrqtSxUpkkNea8J"", ""createdTime"": ""2025-07-11T19:04:32.000Z"", ""fields"": {""Check-in Date"": ""2025-07-03"", ""Check-out Date"": ""2025-07-08"", ""Status"": ""New"", ""Last Updated"": ""2025-07-11T19:04:30.000Z"", ""Reservation UID"": ""e111fbb2-445b-4d8c-b619-52173c7db92c_recrVNJMKAhroDwbp"", ""Entry Type"": ""Block"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recrVNJMKAhroDwbp""]}}"
recq6DGTml9yB1MJ9,MARK_AS_OLD,590e1539-8f9a-4914-b463-5484f8742ccc@reservations.hospitable.com_recXnZXfPm2owtZJB,recXnZXfPm2owtZJB,2025-05-30,2025-06-02,Reservation,Hospitable,New,2025-06-10T09:08:16.000Z,"{""id"": ""recq6DGTml9yB1MJ9"", ""createdTime"": ""2025-06-10T09:08:17.000Z"", ""fields"": {""Check-in Date"": ""2025-05-30"", ""Check-out Date"": ""2025-06-02"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:16.000Z"", ""Reservation UID"": ""590e1539-8f9a-4914-b463-5484f8742ccc@reservations.hospitable.com_recXnZXfPm2owtZJB"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Hospitable"", ""Property ID"": [""recXnZXfPm2owtZJB""]}}"
recp0fupxsAHLiHyn,MARK_AS_OLD,b8e4e9b6-fe42-43a8-ad6d-ce728f629d6e_recwtSWdmnWlDVZVj,recwtSWdmnWlDVZVj,2025-05-15,2025-05-18,Block,VRBO,New,2025-06-10T09:08:00.000Z,"{""id"": ""recp0fupxsAHLiHyn"", ""createdTime"": ""2025-06-10T09:08:01.000Z"", ""fields"": {""Check-in Date"": ""2025-05-15"", ""Check-out Date"": ""2025-05-18"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:00.000Z"", ""Reservation UID"": ""b8e4e9b6-fe42-43a8-ad6d-ce728f629d6e_recwtSWdmnWlDVZVj"", ""Entry Type"": ""Block"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recwtSWdmnWlDVZVj""]}}"
recmDyZhLNILuwx5Q,MARK_AS_OLD,64356dfc-3d4f-41ca-a9db-0bd75f27aa0c@reservations.hospitable.com_recXnZXfPm2owtZJB,recXnZXfPm2owtZJB,2025-06-17,2025-06-22,Reservation,Hospitable,New,2025-06-10T09:08:18.000Z,"{""id"": ""recmDyZhLNILuwx5Q"", ""createdTime"": ""2025-06-10T09:08:19.000Z"", ""fields"": {""Check-in Date"": ""2025-06-17"", ""Check-out Date"": ""2025-06-22"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:18.000Z"", ""Reservation UID"": ""64356dfc-3d4f-41ca-a9db-0bd75f27aa0c@reservations.hospitable.com_recXnZXfPm2owtZJB"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Hospitable"", ""Property ID"": [""recXnZXfPm2owtZJB""]}}"
recqbacorrOUidByM,MARK_AS_OLD,5599016f-f67d-45b4-88c6-52867ec498fa_recemMGn3KhYJW07M,recemMGn3KhYJW07M,2025-06-08,2025-06-12,Block,VRBO,New,2025-06-10T09:09:00.000Z,"{""id"": ""recqbacorrOUidByM"", ""createdTime"": ""2025-06-10T09:09:02.000Z"", ""fields"": {""Check-in Date"": ""2025-06-08"", ""Check-out Date"": ""2025-06-12"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:09:00.000Z"", ""Reservation UID"": ""5599016f-f67d-45b4-88c6-52867ec498fa_recemMGn3KhYJW07M"", ""Entry Type"": ""Block"", ""Entry Source"": ""VRBO"", ""Property ID"": [""recemMGn3KhYJW07M""]}}"
recvh6MbOnRX4b3r7,MARK_AS_OLD,8c3a0580-c5e2-473c-8e75-a75b10c8149a_recRQSv5kFaVKAXdj,recRQSv5kFaVKAXdj,2025-06-08,2025-06-09,Block,Lodgify,New,2025-07-17T07:03:20.000Z,"{""id"": ""recvh6MbOnRX4b3r7"", ""createdTime"": ""2025-07-17T07:03:21.000Z"", ""fields"": {""Check-in Date"": ""2025-06-08"", ""Check-out Date"": ""2025-06-09"", ""Status"": ""New"", ""Last Updated"": ""2025-07-17T07:03:20.000Z"", ""Reservation UID"": ""8c3a0580-c5e2-473c-8e75-a75b10c8149a_recRQSv5kFaVKAXdj"", ""Entry Type"": ""Block"", ""Entry Source"": ""Lodgify"", ""Property ID"": [""recRQSv5kFaVKAXdj""]}}"
recouL5j256umTqB2,MARK_AS_OLD,b039ae2d-b9f6-4b1d-9a9b-4836dd93a992_recRQSv5kFaVKAXdj,recRQSv5kFaVKAXdj,2025-06-07,2025-06-08,Reservation,Lodgify,New,2025-07-17T07:03:19.000Z,"{""id"": ""recouL5j256umTqB2"", ""createdTime"": ""2025-07-17T07:03:21.000Z"", ""fields"": {""Check-in Date"": ""2025-06-07"", ""Check-out Date"": ""2025-06-08"", ""Status"": ""New"", ""Last Updated"": ""2025-07-17T07:03:19.000Z"", ""Reservation UID"": ""b039ae2d-b9f6-4b1d-9a9b-4836dd93a992_recRQSv5kFaVKAXdj"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Lodgify"", ""Property ID"": [""recRQSv5kFaVKAXdj""]}}"
recmPoUvIv3dpSipa,MARK_AS_OLD,19f2e312-11e6-4e16-91eb-bc9659b23de8_reckybCZIVOerPTpp,reckybCZIVOerPTpp,2025-05-31,2025-06-02,Block,VRBO,New,2025-06-10T09:08:26.000Z,"{""id"": ""recmPoUvIv3dpSipa"", ""createdTime"": ""2025-06-10T09:08:27.000Z"", ""fields"": {""Check-in Date"": ""2025-05-31"", ""Check-out Date"": ""2025-06-02"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:26.000Z"", ""Reservation UID"": ""19f2e312-11e6-4e16-91eb-bc9659b23de8_reckybCZIVOerPTpp"", ""Entry Type"": ""Block"", ""Entry Source"": ""VRBO"", ""Property ID"": [""reckybCZIVOerPTpp""]}}"
recmnuAsupxt6Kpn4,MARK_AS_OLD,9c977b02-eedc-427b-98e0-3bacd10530eb@reservations.hospitable.com_recXnZXfPm2owtZJB,recXnZXfPm2owtZJB,2025-07-01,2025-07-07,Reservation,Hospitable,New,2025-06-10T09:08:18.000Z,"{""id"": ""recmnuAsupxt6Kpn4"", ""createdTime"": ""2025-06-10T09:08:19.000Z"", ""fields"": {""Check-in Date"": ""2025-07-01"", ""Check-out Date"": ""2025-07-07"", ""Status"": ""New"", ""Last Updated"": ""2025-06-10T09:08:18.000Z"", ""Reservation UID"": ""9c977b02-eedc-427b-98e0-3bacd10530eb@reservations.hospitable.com_recXnZXfPm2owtZJB"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Hospitable"", ""Property ID"": [""recXnZXfPm2owtZJB""]}}"
recsAdd1HOeN31q7Q,MARK_AS_OLD,b6b63338-5dd8-4991-a34d-79fb93e3d28a_recRQSv5kFaVKAXdj,recRQSv5kFaVKAXdj,2025-06-21,2025-06-22,Reservation,Lodgify,New,2025-07-17T07:03:23.000Z,"{""id"": ""recsAdd1HOeN31q7Q"", ""createdTime"": ""2025-07-17T07:03:26.000Z"", ""fields"": {""Check-in Date"": ""2025-06-21"", ""Check-out Date"": ""2025-06-22"", ""Status"": ""New"", ""Last Updated"": ""2025-07-17T07:03:23.000Z"", ""Reservation UID"": ""b6b63338-5dd8-4991-a34d-79fb93e3d28a_recRQSv5kFaVKAXdj"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Lodgify"", ""Property ID"": [""recRQSv5kFaVKAXdj""]}}"
recul3tycEe2RRINj,MARK_AS_OLD,1418fb94e984-b800bec3fe12d8dfa04fe4ae42cc0331@airbnb.com_recrVNJMKAhroDwbp,recrVNJMKAhroDwbp,2025-07-11,2025-07-13,Reservation,Airbnb,New,2025-07-11T11:04:06.000Z,"{""id"": ""recul3tycEe2RRINj"", ""createdTime"": ""2025-07-11T11:04:07.000Z"", ""fields"": {""Check-in Date"": ""2025-07-11"", ""Check-out Date"": ""2025-07-13"", ""Status"": ""New"", ""Last Updated"": ""2025-07-11T11:04:06.000Z"", ""Reservation UID"": ""1418fb94e984-b800bec3fe12d8dfa04fe4ae42cc0331@airbnb.com_recrVNJMKAhroDwbp"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Airbnb"", ""Property ID"": [""recrVNJMKAhroDwbp""]}}"
recvcctDgzaVjHXDh,MARK_AS_OLD,a0e2fd4e-5c52-436b-8507-ad56e4e0e634@reservations.hospitable.com_recAFmUTZ3rXFuezS,recAFmUTZ3rXFuezS,2025-06-10,2025-06-18,Reservation,Hospitable,New,2025-07-11T19:10:10.000Z,"{""id"": ""recvcctDgzaVjHXDh"", ""createdTime"": ""2025-07-11T19:10:11.000Z"", ""fields"": {""Check-in Date"": ""2025-06-10"", ""Check-out Date"": ""2025-06-18"", ""Status"": ""New"", ""Last Updated"": ""2025-07-11T19:10:10.000Z"", ""Reservation UID"": ""a0e2fd4e-5c52-436b-8507-ad56e4e0e634@reservations.hospitable.com_recAFmUTZ3rXFuezS"", ""Entry Type"": ""Reservation"", ""Entry Source"": ""Hospitable"", ""Property ID"": [""recAFmUTZ3rXFuezS""]}}"
