Action,Property Name,Airtable ID,Check-in,Check-out,Entry Type,UID,Source,Status,Last Updated,Has HCP Job
REMOVE,"Serafini [Mevawala] 8526 E Vista Dr, Scottdale",35321,2025-07-21,2025-07-27,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Barker [PorterSTR] 6536 E 5th St, Scottsdale",36071,2025-07-11,2025-07-17,Reservation,1418fb94e984-cb37a9058ffa1fe709fc30a4b7c68ae6@airbnb.com_recY1DFwm1nVhwb12,Airbnb,New,Unknown,No
REMOVE,"Barker [PorterSTR] 6536 E 5th St, Scottsdale",35216,2025-07-11,2025-07-17,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Barker [PorterSTR] 6536 E 5th St, Scottsdale",36072,2025-08-29,2025-09-01,Reservation,1418fb94e984-18b459b19cc90c2ef87b7e9f9a4441aa@airbnb.com_recY1DFwm1nVhwb12,Airbnb,New,Unknown,No
REMOVE,"Barker [PorterSTR] 6536 E 5th St, Scottsdale",35217,2025-08-29,2025-09-01,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,Hayter [PorterSTR] 17970 N 87th Dr Peoria,36213,2025-10-09,2025-10-12,Reservation,1418fb94e984-eb7c837e6d05baac9199e62e45da679a@airbnb.com_recRyxJXhBaUkruPi,Airbnb,New,Unknown,No
REMOVE,Hayter [PorterSTR] 17970 N 87th Dr Peoria,35357,2025-10-09,2025-10-12,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,Hayter [PorterSTR] 17970 N 87th Dr Peoria,36212,2025-09-24,2025-09-29,Reservation,1418fb94e984-e887ffdee3082f5be91296e8ff8fa98c@airbnb.com_recRyxJXhBaUkruPi,Airbnb,New,Unknown,No
REMOVE,Hayter [PorterSTR] 17970 N 87th Dr Peoria,35356,2025-09-24,2025-09-29,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Sandoval [PorterSTR] 5802 E Waltann Ln, Scottsdale",36150,2025-10-17,2025-10-20,Reservation,1418fb94e984-9da33266b61f586fbdb2413e70706924@airbnb.com_recH0Q2q1W3hRHvYx,Airbnb,New,Unknown,No
REMOVE,"Sandoval [PorterSTR] 5802 E Waltann Ln, Scottsdale",35295,2025-10-17,2025-10-20,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"McDonough [] 7625 E Camelback #148B, Scottsdale",36206,2025-07-15,2025-07-19,Reservation,1418fb94e984-aac5097330aeb8b777e2a3165eacc347@airbnb.com_recRN5uJOihwLHVyP,Airbnb,New,Unknown,No
REMOVE,"McDonough [] 7625 E Camelback #148B, Scottsdale",35349,2025-07-15,2025-07-19,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Troni [] 2309 N 87th Way, Scottsdale",36251,2025-07-18,2025-07-27,Reservation,1418fb94e984-54eb3f21139d751839073c9f686bff21@airbnb.com_reclNo613NKnlI9E1,Airbnb,New,Unknown,No
REMOVE,"Troni [] 2309 N 87th Way, Scottsdale",35395,2025-07-18,2025-07-27,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Troni [] 2309 N 87th Way, Scottsdale",36252,2025-08-01,2025-08-15,Reservation,1418fb94e984-301a5d8c3699d2ef6e2e497806b422f1@airbnb.com_reclNo613NKnlI9E1,Airbnb,New,Unknown,No
REMOVE,"Troni [] 2309 N 87th Way, Scottsdale",35396,2025-08-01,2025-08-15,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Matthews [] 4907 W Mercer Ln, Glendale",36249,2025-07-11,2025-07-13,Block,c7aec546-7d99-4eb7-9085-86dbec12f3ef_recZPflDAliJZaJ32,VRBO,New,Unknown,No
REMOVE,"Matthews [] 4907 W Mercer Ln, Glendale",35393,2025-07-11,2025-07-13,Block,NO_UID,VRBO,Modified,Unknown,No
KEEP,"Serafini [Mevawala] 4419 N 87th Pl, Scottsdale",36174,2025-07-07,2025-07-26,Reservation,1418fb94e984-029922206d9954aa106155b5f7456c0a@airbnb.com_rec4kim8NPHKlm5yo,Airbnb,New,Unknown,No
REMOVE,"Serafini [Mevawala] 4419 N 87th Pl, Scottsdale",35317,2025-07-07,2025-07-26,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Beller [PorterSTR] 5727 E Almeda Ct, Cave Creek",36109,2025-07-08,2025-07-25,Reservation,1418fb94e984-972ff4244de4e0604505dece200cc596@airbnb.com_rec69kE62sRsQBkcO,Airbnb,New,Unknown,No
REMOVE,"Beller [PorterSTR] 5727 E Almeda Ct, Cave Creek",35254,2025-07-08,2025-07-25,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Beller [PorterSTR] 5727 E Almeda Ct, Cave Creek",36110,2025-10-01,2025-10-06,Block,7f662ec65913-ef707c35ee8bc6d6980852727b31042a@airbnb.com_rec69kE62sRsQBkcO,Airbnb,New,Unknown,No
REMOVE,"Beller [PorterSTR] 5727 E Almeda Ct, Cave Creek",35255,2025-10-01,2025-10-06,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Ford [PorterSTR] 223 W Pine Valley Dr, Phoenix",36169,2025-10-16,2025-10-21,Block,7f662ec65913-fa8a040241341e7d994eda377208d302@airbnb.com_rec9iSuo0Vuq2QWmj,Airbnb,New,Unknown,No
REMOVE,"Ford [PorterSTR] 223 W Pine Valley Dr, Phoenix",35313,2025-10-16,2025-10-21,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Pentis [] 8426 E Sheridan St, Scottsdale",36142,2025-07-25,2025-07-26,Block,7f662ec65913-0738ddf9c4dda5d97ecf07deb78f532f@airbnb.com_recPLp21VzXmksmT7,Airbnb,New,Unknown,No
REMOVE,"Pentis [] 8426 E Sheridan St, Scottsdale",35287,2025-07-25,2025-07-26,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Worachet [Workman] 711 W Northern, Phoenix",36086,2025-07-31,2025-08-04,Block,7f662ec65913-cbb784723c2a80b830f02b073fab1625@airbnb.com_recjAQt9dKoU6jr8n,Airbnb,New,Unknown,No
REMOVE,"Worachet [Workman] 711 W Northern, Phoenix",35230,2025-07-31,2025-08-04,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Worachet [Workman] 711 W Northern, Phoenix",36085,2025-07-22,2025-07-27,Reservation,1418fb94e984-15f6ba71b534f5f8ffea64540411d051@airbnb.com_recjAQt9dKoU6jr8n,Airbnb,New,Unknown,No
REMOVE,"Worachet [Workman] 711 W Northern, Phoenix",35229,2025-07-22,2025-07-27,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Godel [PorterSTR] 2112 W Desert Ln, Phoenix",36166,2025-08-30,2025-09-06,Reservation,1418fb94e984-05cdf87559115a6ef73186c8c538f3e2@airbnb.com_recYiw0SpAW5CzCX5,Airbnb,New,Unknown,No
REMOVE,"Godel [PorterSTR] 2112 W Desert Ln, Phoenix",35310,2025-08-30,2025-09-06,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Godel [PorterSTR] 2112 W Desert Ln, Phoenix",36167,2025-10-01,2026-01-01,Block,7f662ec65913-ef707c35ee8bc6d6980852727b31042a@airbnb.com_recYiw0SpAW5CzCX5,Airbnb,New,Unknown,No
REMOVE,"Godel [PorterSTR] 2112 W Desert Ln, Phoenix",35311,2025-10-01,2026-01-01,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Barrios [] 19942 N 78th Ln, Glendale",36221,2025-10-05,2025-10-10,Reservation,1418fb94e984-2fcbc54063805d7b99f8e4458504a21f@airbnb.com_recsykqJJ6lTjZTjD,Airbnb,New,Unknown,No
REMOVE,"Barrios [] 19942 N 78th Ln, Glendale",35365,2025-10-05,2025-10-10,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Andrade [Workman] 16637 E Hawk Dr, Fountain Hills",36223,2025-09-07,2025-12-31,Block,ab4cada2-739d-4f70-aee2-cc7b89f1c8bc_recwd257kCkmP0gWF,VRBO,New,Unknown,No
REMOVE,"Andrade [Workman] 16637 E Hawk Dr, Fountain Hills",35367,2025-09-07,2025-12-31,Block,NO_UID,VRBO,Modified,Unknown,No
KEEP,"McNerney [Workman] 14209 N San Carlos Dr, Fountain Hills",36250,2025-07-18,2025-07-21,Reservation,1418fb94e984-3d1ec0cf454f5a2938a4686499385b09@airbnb.com_recLEhhatfhkmaWDQ,Airbnb,New,Unknown,No
REMOVE,"McNerney [Workman] 14209 N San Carlos Dr, Fountain Hills",35394,2025-07-18,2025-07-21,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,Davis [PorterSTR] 5834 W Morten Ave Glendale,36159,2025-07-15,2025-07-18,Reservation,1418fb94e984-186d8adc36b2248722d37240a7901b3e@airbnb.com_recUm2d2eQhL9cmkp,Airbnb,New,Unknown,No
REMOVE,Davis [PorterSTR] 5834 W Morten Ave Glendale,35304,2025-07-15,2025-07-18,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,Davis [PorterSTR] 5834 W Morten Ave Glendale,36161,2025-10-17,2025-10-20,Reservation,1418fb94e984-c433cfff239eb919caad1b0425d9f025@airbnb.com_recUm2d2eQhL9cmkp,Airbnb,New,Unknown,No
REMOVE,Davis [PorterSTR] 5834 W Morten Ave Glendale,36055,2025-10-17,2025-10-20,Reservation,NO_UID,Airbnb,Modified,Unknown,No
REMOVE,Davis [PorterSTR] 5834 W Morten Ave Glendale,35306,2025-10-17,2025-10-20,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,Davis [PorterSTR] 5834 W Morten Ave Glendale,36162,2025-10-16,2025-10-17,Block,7f662ec65913-fa8a040241341e7d994eda377208d302@airbnb.com_recUm2d2eQhL9cmkp,Airbnb,New,Unknown,No
REMOVE,Davis [PorterSTR] 5834 W Morten Ave Glendale,35307,2025-10-16,2025-10-17,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,Davis [PorterSTR] 5834 W Morten Ave Glendale,36160,2025-08-23,2025-08-28,Reservation,1418fb94e984-abb6955fcef9faf95b147257e087ccd2@airbnb.com_recUm2d2eQhL9cmkp,Airbnb,New,Unknown,No
REMOVE,Davis [PorterSTR] 5834 W Morten Ave Glendale,35305,2025-08-23,2025-08-28,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"AZ Paradise [Genois] 1651 E Horseshoe Dr, Chandler",36153,2025-07-16,2025-10-01,Block,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recUewK423hGSzR2j,Airbnb,New,Unknown,No
REMOVE,"AZ Paradise [Genois] 1651 E Horseshoe Dr, Chandler",35298,2025-07-16,2025-10-01,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Bunke [Workman] 6945 E Osborn Rd Unit E, Scottsdale",36224,2025-07-16,2025-09-22,Block,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recnBbLaAUsUQQDVL,Airbnb,New,Unknown,No
REMOVE,"Bunke [Workman] 6945 E Osborn Rd Unit E, Scottsdale",35368,2025-07-16,2025-09-22,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Mevawala [] 7625 E Camelback #412A, Scottsdale",36165,2025-09-30,2025-10-01,Block,7f662ec65913-807e822c6601f1a26aa9b12a5736d38f@airbnb.com_recxRq5qqtWgy6cOL,Airbnb,New,Unknown,No
REMOVE,"Mevawala [] 7625 E Camelback #412A, Scottsdale",35309,2025-09-30,2025-10-01,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Mevawala [] 7625 E Camelback #412A, Scottsdale",36163,2025-06-13,2025-08-25,Reservation,1418fb94e984-74f44a1662a9d50002b75f572ddb1543@airbnb.com_recxRq5qqtWgy6cOL,Airbnb,New,Unknown,No
REMOVE,"Mevawala [] 7625 E Camelback #412A, Scottsdale",35308,2025-06-13,2025-08-25,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Willand [] 17332 E Calaveras, Fountain Hills",36266,2025-08-22,2025-08-25,Block,9a758e6b-5f8f-49bc-b771-03b700062160_rec1l94aQSGQy9bvi,VRBO,New,Unknown,No
REMOVE,"Willand [] 17332 E Calaveras, Fountain Hills",35410,2025-08-22,2025-08-25,Block,NO_UID,VRBO,Modified,Unknown,No
KEEP,"Song [Workman] 6632 E Latham St, Scottsdale",36116,2025-07-16,2026-01-02,Block,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recnvPjYTvQxTdfRO,Airbnb,New,Unknown,No
REMOVE,"Song [Workman] 6632 E Latham St, Scottsdale",35261,2025-07-16,2026-01-02,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,Grady [Santiago] 5921 E Sweetwater Ave Scottsdale,36192,2025-10-16,2025-10-19,Reservation,1418fb94e984-e6fd6914919133122aea8d05dfd679ef@airbnb.com_recOWJsCDBnhbQ1cs,Airbnb,New,Unknown,No
REMOVE,Grady [Santiago] 5921 E Sweetwater Ave Scottsdale,35335,2025-10-16,2025-10-19,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,Grady [Santiago] 5921 E Sweetwater Ave Scottsdale,36193,2025-07-16,2025-07-18,Block,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recOWJsCDBnhbQ1cs,Airbnb,New,Unknown,No
REMOVE,Grady [Santiago] 5921 E Sweetwater Ave Scottsdale,35336,2025-07-16,2025-07-18,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,Grady [Santiago] 5921 E Sweetwater Ave Scottsdale,36188,2025-08-07,2025-08-11,Reservation,1418fb94e984-02dd384ac1b1c4c93a889093a55f7a45@airbnb.com_recOWJsCDBnhbQ1cs,Airbnb,New,Unknown,No
REMOVE,Grady [Santiago] 5921 E Sweetwater Ave Scottsdale,35331,2025-08-07,2025-08-11,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,Grady [Santiago] 5921 E Sweetwater Ave Scottsdale,36190,2025-08-29,2025-09-01,Reservation,1418fb94e984-6df8b9a0e9849c97cb0b86a531fe2078@airbnb.com_recOWJsCDBnhbQ1cs,Airbnb,New,Unknown,No
REMOVE,Grady [Santiago] 5921 E Sweetwater Ave Scottsdale,35333,2025-08-29,2025-09-01,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,Grady [Santiago] 5921 E Sweetwater Ave Scottsdale,36191,2025-09-11,2025-09-14,Reservation,1418fb94e984-019755fc035a7a57eeb56830f3dc7fb5@airbnb.com_recOWJsCDBnhbQ1cs,Airbnb,New,Unknown,No
REMOVE,Grady [Santiago] 5921 E Sweetwater Ave Scottsdale,35334,2025-09-11,2025-09-14,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,Grady [Santiago] 5921 E Sweetwater Ave Scottsdale,36189,2025-08-22,2025-08-25,Reservation,1418fb94e984-c974e0693fe6bd3ff6ec26dfb01b9b58@airbnb.com_recOWJsCDBnhbQ1cs,Airbnb,New,Unknown,No
REMOVE,Grady [Santiago] 5921 E Sweetwater Ave Scottsdale,35332,2025-08-22,2025-08-25,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,Grady [Santiago] 5921 E Sweetwater Ave Scottsdale,36187,2025-08-01,2025-08-06,Reservation,1418fb94e984-90b5bada3f9fa842ab395b056a9aced0@airbnb.com_recOWJsCDBnhbQ1cs,Airbnb,New,Unknown,No
REMOVE,Grady [Santiago] 5921 E Sweetwater Ave Scottsdale,35330,2025-08-01,2025-08-06,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Willis [PorterSTR} 8608 E Meadowbrook Ave, Scottsdale",36185,2025-06-01,2025-07-21,Reservation,1418fb94e984-174d24b939875a4be18d01fcfecd1f8e@airbnb.com_recXeZi8Na8LcjNO1,Airbnb,New,Unknown,No
REMOVE,"Willis [PorterSTR} 8608 E Meadowbrook Ave, Scottsdale",35328,2025-06-01,2025-07-21,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Willis [PorterSTR} 8608 E Meadowbrook Ave, Scottsdale",36186,2025-07-21,2025-09-01,Block,7f662ec65913-d1182bf61edae6eb28a9ffb582b75572@airbnb.com_recXeZi8Na8LcjNO1,Airbnb,New,Unknown,No
REMOVE,"Willis [PorterSTR} 8608 E Meadowbrook Ave, Scottsdale",35329,2025-07-21,2025-09-01,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Troy [] 3235 N 21st St, Phoenix",36180,2025-10-11,2025-10-17,Reservation,1418fb94e984-96ce92b543e225aa87fc6aa32bc3936a@airbnb.com_recJ3H0UtsKS9lItF,Airbnb,New,Unknown,No
REMOVE,"Troy [] 3235 N 21st St, Phoenix",35323,2025-10-11,2025-10-17,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Troy [] 3235 N 21st St, Phoenix",36179,2025-07-12,2025-08-12,Reservation,1418fb94e984-8244fbeda3805f2ce4c7fe5aa77ab6ea@airbnb.com_recJ3H0UtsKS9lItF,Airbnb,New,Unknown,No
REMOVE,"Troy [] 3235 N 21st St, Phoenix",35322,2025-07-12,2025-08-12,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,Chen [] 3039 W Cavalry Dr Phoenix,36077,2025-07-16,2025-09-01,Block,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recdYE8MJZ6eY31VX,Airbnb,New,Unknown,No
REMOVE,Chen [] 3039 W Cavalry Dr Phoenix,35221,2025-07-16,2025-09-01,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Welt [Workman] 10626 N 41st St, Phoenix",36088,2025-07-18,2025-07-19,Block,7f662ec65913-1d1938b579bf66dbb2c4e8293565abf1@airbnb.com_recFWXUd45r1PEyXg,Airbnb,New,Unknown,No
REMOVE,"Welt [Workman] 10626 N 41st St, Phoenix",35232,2025-07-18,2025-07-19,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Bruns [] 1002 W Santa Cruz Dr, Tempe",36173,2025-07-16,2025-11-17,Block,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recTRrifwTpYnHD8Q,Airbnb,New,Unknown,No
REMOVE,"Bruns [] 1002 W Santa Cruz Dr, Tempe",35316,2025-07-16,2025-11-17,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Funk 8508 E MacKenzie Dr, Scottsdale",36078,2025-07-17,2025-07-20,Reservation,1418fb94e984-eee5517a5780087955aa301ba340282d@airbnb.com_recdIjIpugWpsYLwt,Airbnb,New,Unknown,No
REMOVE,"Funk 8508 E MacKenzie Dr, Scottsdale",35222,2025-07-17,2025-07-20,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Edwards [Bender] 4643 W Del Rio St, Chandler",36108,2025-07-16,2026-01-01,Block,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_rec2C41YQOLGXUDSg,Airbnb,New,Unknown,No
REMOVE,"Edwards [Bender] 4643 W Del Rio St, Chandler",35253,2025-07-16,2026-01-01,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Anderson, Evie [] 1307 E Encanto St, Mesa",36115,2025-07-16,2025-10-01,Block,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_reciqHcKIS4FR4waL,Airbnb,New,Unknown,No
REMOVE,"Anderson, Evie [] 1307 E Encanto St, Mesa",35260,2025-07-16,2025-10-01,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Berkey [Mevawala] 5020 N 86th Pl, Scottsdale",36155,2025-08-22,2025-08-25,Reservation,1418fb94e984-9fe259664bd52d9d4023fc8293f908f5@airbnb.com_recromKyeOPMga7x8,Airbnb,New,Unknown,No
REMOVE,"Berkey [Mevawala] 5020 N 86th Pl, Scottsdale",35300,2025-08-22,2025-08-25,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Berkey [Mevawala] 5020 N 86th Pl, Scottsdale",36157,2025-10-02,2025-10-05,Reservation,1418fb94e984-068e7b66e466b747c01909772c9fbd17@airbnb.com_recromKyeOPMga7x8,Airbnb,New,Unknown,No
REMOVE,"Berkey [Mevawala] 5020 N 86th Pl, Scottsdale",35302,2025-10-02,2025-10-05,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Berkey [Mevawala] 5020 N 86th Pl, Scottsdale",36158,2025-10-17,2025-10-20,Reservation,1418fb94e984-647fe0e1e72e62c28af6ab4de98fa01f@airbnb.com_recromKyeOPMga7x8,Airbnb,New,Unknown,No
REMOVE,"Berkey [Mevawala] 5020 N 86th Pl, Scottsdale",35303,2025-10-17,2025-10-20,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Berkey [Mevawala] 5020 N 86th Pl, Scottsdale",36154,2025-08-14,2025-08-17,Reservation,1418fb94e984-36e26833c444983337984662464abeab@airbnb.com_recromKyeOPMga7x8,Airbnb,New,Unknown,No
REMOVE,"Berkey [Mevawala] 5020 N 86th Pl, Scottsdale",35299,2025-08-14,2025-08-17,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Berkey [Mevawala] 5020 N 86th Pl, Scottsdale",36156,2025-09-04,2025-09-07,Reservation,1418fb94e984-2d47f566d2ea77ff1be5758f5c931dcf@airbnb.com_recromKyeOPMga7x8,Airbnb,New,Unknown,No
REMOVE,"Berkey [Mevawala] 5020 N 86th Pl, Scottsdale",35301,2025-09-04,2025-09-07,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Shimek [] 1126 E Glade Cir, Mesa",36222,2025-07-16,2025-09-01,Block,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_rec0hpdyGn463hsS6,Airbnb,New,Unknown,No
REMOVE,"Shimek [] 1126 E Glade Cir, Mesa",35366,2025-07-16,2025-09-01,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Phan [Mevawala] 8625 E Columbus Ave, Scottsdale",36075,2025-10-09,2025-10-12,Reservation,1418fb94e984-79cdef2c7710048abf1549287373afc6@airbnb.com_rec1MtOShlOh9R0AM,Airbnb,New,Unknown,No
REMOVE,"Phan [Mevawala] 8625 E Columbus Ave, Scottsdale",35219,2025-10-09,2025-10-12,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Phan [Mevawala] 8625 E Columbus Ave, Scottsdale",36076,2025-10-16,2025-10-19,Reservation,1418fb94e984-d31fa432d2a186dd36e10cf9d7c036d7@airbnb.com_rec1MtOShlOh9R0AM,Airbnb,New,Unknown,No
REMOVE,"Phan [Mevawala] 8625 E Columbus Ave, Scottsdale",35220,2025-10-16,2025-10-19,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Phan [Mevawala] 8625 E Columbus Ave, Scottsdale",36074,2025-08-29,2025-09-01,Reservation,1418fb94e984-bee526cfdbff5b89e8c3252735ed95ae@airbnb.com_rec1MtOShlOh9R0AM,Airbnb,New,Unknown,No
REMOVE,"Phan [Mevawala] 8625 E Columbus Ave, Scottsdale",35218,2025-08-29,2025-09-01,Reservation,NO_UID,Airbnb,Modified,Unknown,No
KEEP,Lundeen [] 8147 W Hilton Ave Phoenix,36087,2025-07-18,2025-07-19,Block,7f662ec65913-1d1938b579bf66dbb2c4e8293565abf1@airbnb.com_recs6EsVUrIPM3g6J,Airbnb,New,Unknown,No
REMOVE,Lundeen [] 8147 W Hilton Ave Phoenix,35231,2025-07-18,2025-07-19,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Amezcua [PorterSTR] 20477 N 91st Dr, Peoria",36263,2025-07-16,2025-08-01,Block,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recJSfSgypDwBovOW,Airbnb,New,Unknown,No
REMOVE,"Amezcua [PorterSTR] 20477 N 91st Dr, Peoria",35407,2025-07-16,2025-08-01,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Mevawala [] 7910 E Thomas Rd #326, Scottsdale",36253,2025-07-16,2025-09-01,Block,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recDVly6v9oAla5Bz,Airbnb,New,Unknown,No
REMOVE,"Mevawala [] 7910 E Thomas Rd #326, Scottsdale",35397,2025-07-16,2025-09-01,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Welt [Workman] 6033 E Voltaire Ave, Scottsdale",36168,2025-07-18,2025-07-25,Block,7f662ec65913-1d1938b579bf66dbb2c4e8293565abf1@airbnb.com_recFY7nrr6l4Vk5uu,Airbnb,New,Unknown,No
REMOVE,"Welt [Workman] 6033 E Voltaire Ave, Scottsdale",35312,2025-07-18,2025-07-25,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Singh [Mevawala] 6001 E Marconi Ave, Scottsdale",36141,2025-07-16,2025-07-23,Block,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recoKIRZswMyEI0v3,Airbnb,New,Unknown,No
REMOVE,"Singh [Mevawala] 6001 E Marconi Ave, Scottsdale",35286,2025-07-16,2025-07-23,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Brice [PorterSTR] 1314 E Wescott Dr, Phoenix",36083,2025-07-16,2025-07-17,Block,7f662ec65913-4cc362b79621ce54d7209c327028e5b2@airbnb.com_recI09rkCNk0UU837,Airbnb,New,Unknown,No
REMOVE,"Brice [PorterSTR] 1314 E Wescott Dr, Phoenix",35227,2025-07-16,2025-07-17,Block,NO_UID,Airbnb,Modified,Unknown,No
KEEP,"Phan [Mevawala] 8211 E Pine, Scottsdale",36267,2025-06-01,2025-07-27,Reservation,1418fb94e984-4cf12b22fbe2528d0638f0100770c667@airbnb.com_recmnUjmYkSqoVkVI,Airbnb,New,Unknown,No
REMOVE,"Phan [Mevawala] 8211 E Pine, Scottsdale",35412,2025-06-01,2025-07-27,Reservation,NO_UID,Airbnb,Modified,Unknown,No
